"No.","Time","Source","Length","stNum","sqNum","goID"
"3015","0.001811567","ipcas_21:73:33","143","0","2174","LIED10CTRL/LLN0$Status"
"3016","0.002157655","ipcas_21:73:33","143","0","2175","LIED10CTRL/LLN0$Status"
"3017","0.002049074","ipcas_21:73:33","143","0","2176","LIED10CTRL/LLN0$Status"
"3018","0.001938350","ipcas_21:73:33","143","0","2177","LIED10CTRL/LLN0$Status"
"3019","0.002288287","ipcas_21:73:33","143","0","2178","LIED10CTRL/LLN0$Status"
"3020","0.002677957","ipcas_21:73:33","143","0","2179","LIED10CTRL/LLN0$Status"
"3021","0.002374448","ipcas_21:73:33","143","0","2180","LIED10CTRL/LLN0$Status"
"3022","0.001480527","ipcas_21:73:33","143","0","2181","LIED10CTRL/LLN0$Status"
"3023","0.002085084","ipcas_21:73:33","143","0","2182","LIED10CTRL/LLN0$Status"
"3024","0.001832363","ipcas_21:73:33","143","0","2183","LIED10CTRL/LLN0$Status"
"3025","0.002125257","ipcas_21:73:33","143","0","2184","LIED10CTRL/LLN0$Status"
"3026","0.002017877","ipcas_21:73:33","143","0","2185","LIED10CTRL/LLN0$Status"
"3027","0.001923269","ipcas_21:73:33","143","0","2186","LIED10CTRL/LLN0$Status"
"3028","0.001902262","ipcas_21:73:33","143","0","2187","LIED10CTRL/LLN0$Status"
"3029","0.001963984","ipcas_21:73:33","143","0","2188","LIED10CTRL/LLN0$Status"
"3030","0.002016749","ipcas_21:73:33","143","0","2189","LIED10CTRL/LLN0$Status"
"3031","0.002118272","ipcas_21:73:33","143","0","2190","LIED10CTRL/LLN0$Status"
"3032","0.002026387","ipcas_21:73:33","143","0","2191","LIED10CTRL/LLN0$Status"
"3033","0.001969008","ipcas_21:73:33","143","0","2192","LIED10CTRL/LLN0$Status"
"3034","0.001952853","ipcas_21:73:33","143","0","2193","LIED10CTRL/LLN0$Status"
"3035","0.002043680","ipcas_21:73:33","143","0","2194","LIED10CTRL/LLN0$Status"
"3036","0.001909343","ipcas_21:73:33","143","0","2195","LIED10CTRL/LLN0$Status"
"3037","0.002420719","ipcas_21:73:33","143","0","2196","LIED10CTRL/LLN0$Status"
"3038","0.001602726","ipcas_21:73:33","143","0","2197","LIED10CTRL/LLN0$Status"
"3039","0.002069341","ipcas_21:73:33","143","0","2198","LIED10CTRL/LLN0$Status"
"3040","0.001968389","ipcas_21:73:33","143","0","2199","LIED10CTRL/LLN0$Status"
"3041","0.002057988","ipcas_21:73:33","143","0","2200","LIED10CTRL/LLN0$Status"
"3042","0.002034985","ipcas_21:73:33","143","0","2201","LIED10CTRL/LLN0$Status"
"3043","0.002035287","ipcas_21:73:33","143","0","2202","LIED10CTRL/LLN0$Status"
"3044","0.002023338","ipcas_21:73:33","143","0","2203","LIED10CTRL/LLN0$Status"
"3045","0.001855933","ipcas_21:73:33","143","0","2204","LIED10CTRL/LLN0$Status"
"3046","0.002015501","ipcas_21:73:33","143","0","2205","LIED10CTRL/LLN0$Status"
"3047","0.002114058","ipcas_21:73:33","143","0","2206","LIED10CTRL/LLN0$Status"
"3048","0.002249924","ipcas_21:73:33","143","0","2207","LIED10CTRL/LLN0$Status"
"3049","0.001621427","ipcas_21:73:33","143","0","2208","LIED10CTRL/LLN0$Status"
"3050","0.002092599","ipcas_21:73:33","143","0","2209","LIED10CTRL/LLN0$Status"
"3051","0.002151846","ipcas_21:73:33","143","0","2210","LIED10CTRL/LLN0$Status"
"3052","0.002018987","ipcas_21:73:33","143","0","2211","LIED10CTRL/LLN0$Status"
"3053","0.001992506","ipcas_21:73:33","143","0","2212","LIED10CTRL/LLN0$Status"
"3054","0.001989827","ipcas_21:73:33","143","0","2213","LIED10CTRL/LLN0$Status"
"3055","0.002033382","ipcas_21:73:33","143","0","2214","LIED10CTRL/LLN0$Status"
"3056","0.001813061","ipcas_21:73:33","143","0","2215","LIED10CTRL/LLN0$Status"
"3057","0.002097680","ipcas_21:73:33","143","0","2216","LIED10CTRL/LLN0$Status"
"3058","0.001933510","ipcas_21:73:33","143","0","2217","LIED10CTRL/LLN0$Status"
"3059","0.001964378","ipcas_21:73:33","143","0","2218","LIED10CTRL/LLN0$Status"
"3060","0.002135952","ipcas_21:73:33","143","0","2219","LIED10CTRL/LLN0$Status"
"3061","0.002025840","ipcas_21:73:33","143","0","2220","LIED10CTRL/LLN0$Status"
"3062","0.001975925","ipcas_21:73:33","143","0","2221","LIED10CTRL/LLN0$Status"
"3063","0.002009078","ipcas_21:73:33","143","0","2222","LIED10CTRL/LLN0$Status"
"3064","0.001883126","ipcas_21:73:33","143","0","2223","LIED10CTRL/LLN0$Status"
"3065","0.001831477","ipcas_21:73:33","143","0","2224","LIED10CTRL/LLN0$Status"
"3066","0.002308452","ipcas_21:73:33","143","0","2225","LIED10CTRL/LLN0$Status"
"3067","0.001931455","ipcas_21:73:33","143","0","2226","LIED10CTRL/LLN0$Status"
"3068","0.002679480","ipcas_21:73:33","143","0","2227","LIED10CTRL/LLN0$Status"
"3069","0.001441175","ipcas_21:73:33","143","0","2228","LIED10CTRL/LLN0$Status"
"3070","0.001688852","ipcas_21:73:33","143","0","2229","LIED10CTRL/LLN0$Status"
"3071","0.002709864","ipcas_21:73:33","143","0","2230","LIED10CTRL/LLN0$Status"
"3072","0.001385792","ipcas_21:73:33","143","0","2231","LIED10CTRL/LLN0$Status"
"3073","0.001951338","ipcas_21:73:33","143","0","2232","LIED10CTRL/LLN0$Status"
"3074","0.002033103","ipcas_21:73:33","143","0","2233","LIED10CTRL/LLN0$Status"
"3075","0.001901784","ipcas_21:73:33","143","0","2234","LIED10CTRL/LLN0$Status"
"3076","0.002204580","ipcas_21:73:33","143","0","2235","LIED10CTRL/LLN0$Status"
"3077","0.001801581","ipcas_21:73:33","143","0","2236","LIED10CTRL/LLN0$Status"
"3078","0.003504626","ipcas_21:73:33","143","0","2237","LIED10CTRL/LLN0$Status"
"3079","0.001811460","ipcas_21:73:33","143","0","2238","LIED10CTRL/LLN0$Status"
"3080","0.002231105","ipcas_21:73:33","143","0","2239","LIED10CTRL/LLN0$Status"
"3081","0.001496633","ipcas_21:73:33","143","0","2240","LIED10CTRL/LLN0$Status"
"3082","0.001994598","ipcas_21:73:33","143","0","2241","LIED10CTRL/LLN0$Status"
"3083","0.001946521","ipcas_21:73:33","143","0","2242","LIED10CTRL/LLN0$Status"
"3084","0.002395794","ipcas_21:73:33","143","0","2243","LIED10CTRL/LLN0$Status"
"3085","0.001597861","ipcas_21:73:33","143","0","2244","LIED10CTRL/LLN0$Status"
"3086","0.002035548","ipcas_21:73:33","143","0","2245","LIED10CTRL/LLN0$Status"
"3087","0.002311451","ipcas_21:73:33","143","0","2246","LIED10CTRL/LLN0$Status"
"3088","0.002139899","ipcas_21:73:33","143","0","2247","LIED10CTRL/LLN0$Status"
"3089","0.001699063","ipcas_21:73:33","143","0","2248","LIED10CTRL/LLN0$Status"
"3090","0.002028763","ipcas_21:73:33","143","0","2249","LIED10CTRL/LLN0$Status"
"3091","0.001916482","ipcas_21:73:33","143","0","2250","LIED10CTRL/LLN0$Status"
"3092","0.002002843","ipcas_21:73:33","143","0","2251","LIED10CTRL/LLN0$Status"
"3093","0.001909448","ipcas_21:73:33","143","0","2252","LIED10CTRL/LLN0$Status"
"3094","0.002062455","ipcas_21:73:33","143","0","2253","LIED10CTRL/LLN0$Status"
"3095","0.001969680","ipcas_21:73:33","143","0","2254","LIED10CTRL/LLN0$Status"
"3096","0.001997007","ipcas_21:73:33","143","0","2255","LIED10CTRL/LLN0$Status"
"3097","0.001938665","ipcas_21:73:33","143","0","2256","LIED10CTRL/LLN0$Status"
"3098","0.002204543","ipcas_21:73:33","143","0","2257","LIED10CTRL/LLN0$Status"
"3099","0.001877251","ipcas_21:73:33","143","0","2258","LIED10CTRL/LLN0$Status"
"3100","0.001957696","ipcas_21:73:33","143","0","2259","LIED10CTRL/LLN0$Status"
"3101","0.002194317","ipcas_21:73:33","143","0","2260","LIED10CTRL/LLN0$Status"
"3102","0.001920002","ipcas_21:73:33","143","0","2261","LIED10CTRL/LLN0$Status"
"3103","0.001998273","ipcas_21:73:33","143","0","2262","LIED10CTRL/LLN0$Status"
"3104","0.002378329","ipcas_21:73:33","143","0","2263","LIED10CTRL/LLN0$Status"
"3105","0.001732160","ipcas_21:73:33","143","0","2264","LIED10CTRL/LLN0$Status"
"3106","0.002003054","ipcas_21:73:33","143","0","2265","LIED10CTRL/LLN0$Status"
"3107","0.001998531","ipcas_21:73:33","143","0","2266","LIED10CTRL/LLN0$Status"
"3108","0.002150671","ipcas_21:73:33","143","0","2267","LIED10CTRL/LLN0$Status"
"3109","0.001578063","ipcas_21:73:33","143","0","2268","LIED10CTRL/LLN0$Status"
"3110","0.002017517","ipcas_21:73:33","143","0","2269","LIED10CTRL/LLN0$Status"
"3111","0.002106692","ipcas_21:73:33","143","0","2270","LIED10CTRL/LLN0$Status"
"3112","0.002018630","ipcas_21:73:33","143","0","2271","LIED10CTRL/LLN0$Status"
"3113","0.001980572","ipcas_21:73:33","143","0","2272","LIED10CTRL/LLN0$Status"
"3114","0.001981164","ipcas_21:73:33","143","0","2273","LIED10CTRL/LLN0$Status"
"3115","0.002206987","ipcas_21:73:33","143","0","2274","LIED10CTRL/LLN0$Status"
"3116","0.002322719","ipcas_21:73:33","143","0","2275","LIED10CTRL/LLN0$Status"
"3117","0.001930340","ipcas_21:73:33","143","0","2276","LIED10CTRL/LLN0$Status"
"3118","0.002568267","ipcas_21:73:33","143","0","2277","LIED10CTRL/LLN0$Status"
"3119","0.001816124","ipcas_21:73:33","143","0","2278","LIED10CTRL/LLN0$Status"
"3120","0.002193181","ipcas_21:73:33","143","0","2279","LIED10CTRL/LLN0$Status"
"3121","0.001963563","ipcas_21:73:33","143","0","2280","LIED10CTRL/LLN0$Status"
"3122","0.000811679","ipcas_21:73:33","143","0","2281","LIED10CTRL/LLN0$Status"
"3123","0.002013399","ipcas_21:73:33","143","0","2282","LIED10CTRL/LLN0$Status"
"3124","0.002336041","ipcas_21:73:33","143","0","2283","LIED10CTRL/LLN0$Status"
"3125","0.001439623","ipcas_21:73:33","143","0","2284","LIED10CTRL/LLN0$Status"
"3126","0.001856221","ipcas_21:73:33","143","0","2285","LIED10CTRL/LLN0$Status"
"3127","0.001583149","ipcas_21:73:33","143","0","2286","LIED10CTRL/LLN0$Status"
"3128","0.002908170","ipcas_21:73:33","143","0","2287","LIED10CTRL/LLN0$Status"
"3129","0.006829580","ipcas_21:73:33","143","0","2288","LIED10CTRL/LLN0$Status"
"3130","0.000003639","ipcas_21:73:33","143","0","2289","LIED10CTRL/LLN0$Status"
"3131","0.000054038","ipcas_21:73:33","143","0","2290","LIED10CTRL/LLN0$Status"
"3132","0.002025018","ipcas_21:73:33","143","0","2291","LIED10CTRL/LLN0$Status"
"3133","0.001773820","ipcas_21:73:33","143","0","2292","LIED10CTRL/LLN0$Status"
"3134","0.001218220","ipcas_21:73:33","143","0","2293","LIED10CTRL/LLN0$Status"
"3135","0.002004108","ipcas_21:73:33","143","0","2294","LIED10CTRL/LLN0$Status"
"3136","0.002260160","ipcas_21:73:33","143","0","2295","LIED10CTRL/LLN0$Status"
"3137","0.001768278","ipcas_21:73:33","143","0","2296","LIED10CTRL/LLN0$Status"
"3138","0.002187238","ipcas_21:73:33","143","0","2297","LIED10CTRL/LLN0$Status"
"3139","0.001896772","ipcas_21:73:33","143","0","2298","LIED10CTRL/LLN0$Status"
"3140","0.001889654","ipcas_21:73:33","143","0","2299","LIED10CTRL/LLN0$Status"
"3141","0.001976576","ipcas_21:73:33","143","0","2300","LIED10CTRL/LLN0$Status"
"3142","0.002217723","ipcas_21:73:33","143","0","2301","LIED10CTRL/LLN0$Status"
"3143","0.001965554","ipcas_21:73:33","143","0","2302","LIED10CTRL/LLN0$Status"
"3144","0.002770575","ipcas_21:73:33","143","0","2303","LIED10CTRL/LLN0$Status"
"3145","0.001998943","ipcas_21:73:33","143","0","2304","LIED10CTRL/LLN0$Status"
"3146","0.001368081","ipcas_21:73:33","143","0","2305","LIED10CTRL/LLN0$Status"
"3147","0.002553543","ipcas_21:73:33","143","0","2306","LIED10CTRL/LLN0$Status"
"3148","0.002354300","ipcas_21:73:33","143","0","2307","LIED10CTRL/LLN0$Status"
"3149","0.001788904","ipcas_21:73:33","143","0","2308","LIED10CTRL/LLN0$Status"
"3150","0.001984116","ipcas_21:73:33","143","0","2309","LIED10CTRL/LLN0$Status"
"3151","0.002013157","ipcas_21:73:33","143","0","2310","LIED10CTRL/LLN0$Status"
"3152","0.002058955","ipcas_21:73:33","143","0","2311","LIED10CTRL/LLN0$Status"
"3153","0.001934166","ipcas_21:73:33","143","0","2312","LIED10CTRL/LLN0$Status"
"3154","0.001995041","ipcas_21:73:33","143","0","2313","LIED10CTRL/LLN0$Status"
"3155","0.002051470","ipcas_21:73:33","143","0","2314","LIED10CTRL/LLN0$Status"
"3156","0.001968385","ipcas_21:73:33","143","0","2315","LIED10CTRL/LLN0$Status"
"3157","0.002023093","ipcas_21:73:33","143","0","2316","LIED10CTRL/LLN0$Status"
"3158","0.001984329","ipcas_21:73:33","143","0","2317","LIED10CTRL/LLN0$Status"
"3159","0.001997097","ipcas_21:73:33","143","0","2318","LIED10CTRL/LLN0$Status"
"3160","0.002004843","ipcas_21:73:33","143","0","2319","LIED10CTRL/LLN0$Status"
"3161","0.002086127","ipcas_21:73:33","143","0","2320","LIED10CTRL/LLN0$Status"
"3162","0.001983395","ipcas_21:73:33","143","0","2321","LIED10CTRL/LLN0$Status"
"3163","0.002072259","ipcas_21:73:33","143","0","2322","LIED10CTRL/LLN0$Status"
"3164","0.001993248","ipcas_21:73:33","143","0","2323","LIED10CTRL/LLN0$Status"
"3165","0.002011263","ipcas_21:73:33","143","0","2324","LIED10CTRL/LLN0$Status"
"3166","0.001906975","ipcas_21:73:33","143","0","2325","LIED10CTRL/LLN0$Status"
"3167","0.002300532","ipcas_21:73:33","143","0","2326","LIED10CTRL/LLN0$Status"
"3168","0.002152243","ipcas_21:73:33","143","0","2327","LIED10CTRL/LLN0$Status"
"3169","0.001816737","ipcas_21:73:33","143","0","2328","LIED10CTRL/LLN0$Status"
"3170","0.001752665","ipcas_21:73:33","143","0","2329","LIED10CTRL/LLN0$Status"
"3171","0.002041482","ipcas_21:73:33","143","0","2330","LIED10CTRL/LLN0$Status"
"3172","0.001985637","ipcas_21:73:33","143","0","2331","LIED10CTRL/LLN0$Status"
"3173","0.002027886","ipcas_21:73:33","143","0","2332","LIED10CTRL/LLN0$Status"
"3174","0.001983973","ipcas_21:73:33","143","0","2333","LIED10CTRL/LLN0$Status"
"3175","0.002003332","ipcas_21:73:33","143","0","2334","LIED10CTRL/LLN0$Status"
"3176","0.002094242","ipcas_21:73:33","143","0","2335","LIED10CTRL/LLN0$Status"
"3177","0.002001611","ipcas_21:73:33","143","0","2336","LIED10CTRL/LLN0$Status"
"3178","0.001997474","ipcas_21:73:33","143","0","2337","LIED10CTRL/LLN0$Status"
"3179","0.001983412","ipcas_21:73:33","143","0","2338","LIED10CTRL/LLN0$Status"
"3180","0.002085298","ipcas_21:73:33","143","0","2339","LIED10CTRL/LLN0$Status"
"3181","0.001916787","ipcas_21:73:33","143","0","2340","LIED10CTRL/LLN0$Status"
"3182","0.001995898","ipcas_21:73:33","143","0","2341","LIED10CTRL/LLN0$Status"
"3183","0.002002951","ipcas_21:73:33","143","0","2342","LIED10CTRL/LLN0$Status"
"3184","0.002041574","ipcas_21:73:33","143","0","2343","LIED10CTRL/LLN0$Status"
"3185","0.001960278","ipcas_21:73:33","143","0","2344","LIED10CTRL/LLN0$Status"
"3186","0.001997137","ipcas_21:73:33","143","0","2345","LIED10CTRL/LLN0$Status"
"3187","0.001986259","ipcas_21:73:33","143","0","2346","LIED10CTRL/LLN0$Status"
"3188","0.002459973","ipcas_21:73:33","143","0","2347","LIED10CTRL/LLN0$Status"
"3189","0.001542661","ipcas_21:73:33","143","0","2348","LIED10CTRL/LLN0$Status"
"3190","0.002010635","ipcas_21:73:33","143","0","2349","LIED10CTRL/LLN0$Status"
"3191","0.002001123","ipcas_21:73:33","143","0","2350","LIED10CTRL/LLN0$Status"
"3192","0.002176539","ipcas_21:73:33","143","0","2351","LIED10CTRL/LLN0$Status"
"3193","0.001857367","ipcas_21:73:33","143","0","2352","LIED10CTRL/LLN0$Status"
"3194","0.002268600","ipcas_21:73:33","143","0","2353","LIED10CTRL/LLN0$Status"
"3195","0.002047714","ipcas_21:73:33","143","0","2354","LIED10CTRL/LLN0$Status"
"3196","0.002321877","ipcas_21:73:33","143","0","2355","LIED10CTRL/LLN0$Status"
"3197","0.001417837","ipcas_21:73:33","143","0","2356","LIED10CTRL/LLN0$Status"
"3198","0.001933267","ipcas_21:73:33","143","0","2357","LIED10CTRL/LLN0$Status"
"3199","0.002001771","ipcas_21:73:33","143","0","2358","LIED10CTRL/LLN0$Status"
"3200","0.001995219","ipcas_21:73:33","143","0","2359","LIED10CTRL/LLN0$Status"
"3201","0.001857130","ipcas_21:73:33","143","0","2360","LIED10CTRL/LLN0$Status"
"3202","0.001952628","ipcas_21:73:33","143","0","2361","LIED10CTRL/LLN0$Status"
"3203","0.001992147","ipcas_21:73:33","143","0","2362","LIED10CTRL/LLN0$Status"
"3204","0.002242610","ipcas_21:73:33","143","0","2363","LIED10CTRL/LLN0$Status"
"3205","0.001964842","ipcas_21:73:33","143","0","2364","LIED10CTRL/LLN0$Status"
"3206","0.001980152","ipcas_21:73:33","143","0","2365","LIED10CTRL/LLN0$Status"
"3207","0.001999470","ipcas_21:73:33","143","0","2366","LIED10CTRL/LLN0$Status"
"3208","0.002044590","ipcas_21:73:33","143","0","2367","LIED10CTRL/LLN0$Status"
"3209","0.001964722","ipcas_21:73:33","143","0","2368","LIED10CTRL/LLN0$Status"
"3210","0.001970626","ipcas_21:73:33","143","0","2369","LIED10CTRL/LLN0$Status"
"3211","0.002020532","ipcas_21:73:33","143","0","2370","LIED10CTRL/LLN0$Status"
"3212","0.001949617","ipcas_21:73:33","143","0","2371","LIED10CTRL/LLN0$Status"
"3213","0.002053551","ipcas_21:73:33","143","0","2372","LIED10CTRL/LLN0$Status"
"3214","0.002000165","ipcas_21:73:33","143","0","2373","LIED10CTRL/LLN0$Status"
"3215","0.001797792","ipcas_21:73:33","143","0","2374","LIED10CTRL/LLN0$Status"
"3216","0.002296242","ipcas_21:73:33","143","0","2375","LIED10CTRL/LLN0$Status"
"3217","0.001910985","ipcas_21:73:33","143","0","2376","LIED10CTRL/LLN0$Status"
"3218","0.001992246","ipcas_21:73:33","143","0","2377","LIED10CTRL/LLN0$Status"
"3219","0.001989876","ipcas_21:73:33","143","0","2378","LIED10CTRL/LLN0$Status"
"3220","0.002029974","ipcas_21:73:33","143","0","2379","LIED10CTRL/LLN0$Status"
"3221","0.001952156","ipcas_21:73:33","143","0","2380","LIED10CTRL/LLN0$Status"
"3222","0.002324947","ipcas_21:73:33","143","0","2381","LIED10CTRL/LLN0$Status"
"3223","0.001719253","ipcas_21:73:33","143","0","2382","LIED10CTRL/LLN0$Status"
"3224","0.001975092","ipcas_21:73:33","143","0","2383","LIED10CTRL/LLN0$Status"
"3225","0.001989674","ipcas_21:73:33","143","0","2384","LIED10CTRL/LLN0$Status"
"3226","0.002203772","ipcas_21:73:33","143","0","2385","LIED10CTRL/LLN0$Status"
"3227","0.001783253","ipcas_21:73:33","143","0","2386","LIED10CTRL/LLN0$Status"
"3228","0.002029004","ipcas_21:73:33","143","0","2387","LIED10CTRL/LLN0$Status"
"3229","0.001997866","ipcas_21:73:33","143","0","2388","LIED10CTRL/LLN0$Status"
"3230","0.002071256","ipcas_21:73:33","143","0","2389","LIED10CTRL/LLN0$Status"
"3231","0.001879247","ipcas_21:73:33","143","0","2390","LIED10CTRL/LLN0$Status"
"3232","0.001888252","ipcas_21:73:33","143","0","2391","LIED10CTRL/LLN0$Status"
"3233","0.001982369","ipcas_21:73:33","143","0","2392","LIED10CTRL/LLN0$Status"
"3234","0.001257512","ipcas_21:73:33","143","0","2393","LIED10CTRL/LLN0$Status"
"3235","0.001813883","ipcas_21:73:33","143","0","2394","LIED10CTRL/LLN0$Status"
"3236","0.002037457","ipcas_21:73:33","143","0","2395","LIED10CTRL/LLN0$Status"
"3237","0.002021324","ipcas_21:73:33","143","0","2396","LIED10CTRL/LLN0$Status"
"3238","0.001954415","ipcas_21:73:33","143","0","2397","LIED10CTRL/LLN0$Status"
"3239","0.002004245","ipcas_21:73:33","143","0","2398","LIED10CTRL/LLN0$Status"
"3240","0.002083508","ipcas_21:73:33","143","0","2399","LIED10CTRL/LLN0$Status"
"3241","0.001857631","ipcas_21:73:33","143","0","2400","LIED10CTRL/LLN0$Status"
"3242","0.002047968","ipcas_21:73:33","143","0","2401","LIED10CTRL/LLN0$Status"
"3243","0.002002882","ipcas_21:73:33","143","0","2402","LIED10CTRL/LLN0$Status"
"3244","0.002031399","ipcas_21:73:33","143","0","2403","LIED10CTRL/LLN0$Status"
"3245","0.002057033","ipcas_21:73:33","143","0","2404","LIED10CTRL/LLN0$Status"
"3246","0.002029723","ipcas_21:73:33","143","0","2405","LIED10CTRL/LLN0$Status"
"3247","0.001881506","ipcas_21:73:33","143","0","2406","LIED10CTRL/LLN0$Status"
"3248","0.002035783","ipcas_21:73:33","143","0","2407","LIED10CTRL/LLN0$Status"
"3249","0.002089213","ipcas_21:73:33","143","0","2408","LIED10CTRL/LLN0$Status"
"3250","0.001992274","ipcas_21:73:33","143","0","2409","LIED10CTRL/LLN0$Status"
"3251","0.001960774","ipcas_21:73:33","143","0","2410","LIED10CTRL/LLN0$Status"
"3252","0.001095955","ipcas_21:73:33","143","0","2411","LIED10CTRL/LLN0$Status"
"3253","0.001965090","ipcas_21:73:33","143","0","2412","LIED10CTRL/LLN0$Status"
"3254","0.001865934","ipcas_21:73:33","143","0","2413","LIED10CTRL/LLN0$Status"
"3255","0.002007107","ipcas_21:73:33","143","0","2414","LIED10CTRL/LLN0$Status"
"3256","0.002001974","ipcas_21:73:33","143","0","2415","LIED10CTRL/LLN0$Status"
"3257","0.002184391","ipcas_21:73:33","143","0","2416","LIED10CTRL/LLN0$Status"
"3258","0.001976944","ipcas_21:73:33","143","0","2417","LIED10CTRL/LLN0$Status"
"3259","0.001824552","ipcas_21:73:33","143","0","2418","LIED10CTRL/LLN0$Status"
"3260","0.002002856","ipcas_21:73:33","143","0","2419","LIED10CTRL/LLN0$Status"
"3261","0.001996859","ipcas_21:73:33","143","0","2420","LIED10CTRL/LLN0$Status"
"3262","0.001928294","ipcas_21:73:33","143","0","2421","LIED10CTRL/LLN0$Status"
"3263","0.002239004","ipcas_21:73:33","143","0","2422","LIED10CTRL/LLN0$Status"
"3264","0.001971475","ipcas_21:73:33","143","0","2423","LIED10CTRL/LLN0$Status"
"3265","0.002301037","ipcas_21:73:33","143","0","2424","LIED10CTRL/LLN0$Status"
"3266","0.001527542","ipcas_21:73:33","143","0","2425","LIED10CTRL/LLN0$Status"
"3267","0.002009816","ipcas_21:73:33","143","0","2426","LIED10CTRL/LLN0$Status"
"3268","0.002102738","ipcas_21:73:33","143","0","2427","LIED10CTRL/LLN0$Status"
"3269","0.002585887","ipcas_21:73:33","143","0","2428","LIED10CTRL/LLN0$Status"
"3270","0.001880223","ipcas_21:73:33","143","0","2429","LIED10CTRL/LLN0$Status"
"3271","0.001515308","ipcas_21:73:33","143","0","2430","LIED10CTRL/LLN0$Status"
"3272","0.001955939","ipcas_21:73:33","143","0","2431","LIED10CTRL/LLN0$Status"
"3273","0.002006319","ipcas_21:73:33","143","0","2432","LIED10CTRL/LLN0$Status"
"3274","0.002048100","ipcas_21:73:33","143","0","2433","LIED10CTRL/LLN0$Status"
"3275","0.002190520","ipcas_21:73:33","143","0","2434","LIED10CTRL/LLN0$Status"
"3276","0.001804129","ipcas_21:73:33","143","0","2435","LIED10CTRL/LLN0$Status"
"3277","0.002027453","ipcas_21:73:33","143","0","2436","LIED10CTRL/LLN0$Status"
"3278","0.001933761","ipcas_21:73:33","143","0","2437","LIED10CTRL/LLN0$Status"
"3279","0.002079155","ipcas_21:73:33","143","0","2438","LIED10CTRL/LLN0$Status"
"3280","0.002048656","ipcas_21:73:33","143","0","2439","LIED10CTRL/LLN0$Status"
"3281","0.001835666","ipcas_21:73:33","143","0","2440","LIED10CTRL/LLN0$Status"
"3282","0.001953309","ipcas_21:73:33","143","0","2441","LIED10CTRL/LLN0$Status"
"3283","0.001969994","ipcas_21:73:33","143","0","2442","LIED10CTRL/LLN0$Status"
"3284","0.002021129","ipcas_21:73:33","143","0","2443","LIED10CTRL/LLN0$Status"
"3285","0.002041070","ipcas_21:73:33","143","0","2444","LIED10CTRL/LLN0$Status"
"3286","0.002030199","ipcas_21:73:33","143","0","2445","LIED10CTRL/LLN0$Status"
"3287","0.001905294","ipcas_21:73:33","143","0","2446","LIED10CTRL/LLN0$Status"
"3288","0.002008797","ipcas_21:73:33","143","0","2447","LIED10CTRL/LLN0$Status"
"3289","0.001991146","ipcas_21:73:33","143","0","2448","LIED10CTRL/LLN0$Status"
"3290","0.002015300","ipcas_21:73:33","143","0","2449","LIED10CTRL/LLN0$Status"
"3291","0.002022032","ipcas_21:73:33","143","0","2450","LIED10CTRL/LLN0$Status"
"3292","0.002130350","ipcas_21:73:33","143","0","2451","LIED10CTRL/LLN0$Status"
"3293","0.001844224","ipcas_21:73:33","143","0","2452","LIED10CTRL/LLN0$Status"
"3294","0.002095248","ipcas_21:73:33","143","0","2453","LIED10CTRL/LLN0$Status"
"3295","0.001982428","ipcas_21:73:33","143","0","2454","LIED10CTRL/LLN0$Status"
"3296","0.002052163","ipcas_21:73:33","143","0","2455","LIED10CTRL/LLN0$Status"
"3297","0.002184099","ipcas_21:73:33","143","0","2456","LIED10CTRL/LLN0$Status"
"3298","0.001727918","ipcas_21:73:33","143","0","2457","LIED10CTRL/LLN0$Status"
"3299","0.002019685","ipcas_21:73:33","143","0","2458","LIED10CTRL/LLN0$Status"
"3300","0.001975181","ipcas_21:73:33","143","0","2459","LIED10CTRL/LLN0$Status"
"3301","0.001977239","ipcas_21:73:33","143","0","2460","LIED10CTRL/LLN0$Status"
"3302","0.002085349","ipcas_21:73:33","143","0","2461","LIED10CTRL/LLN0$Status"
"3303","0.001913900","ipcas_21:73:33","143","0","2462","LIED10CTRL/LLN0$Status"
"3304","0.002031378","ipcas_21:73:33","143","0","2463","LIED10CTRL/LLN0$Status"
"3305","0.002085206","ipcas_21:73:33","143","0","2464","LIED10CTRL/LLN0$Status"
"3306","0.001883078","ipcas_21:73:33","143","0","2465","LIED10CTRL/LLN0$Status"
"3307","0.002047884","ipcas_21:73:33","143","0","2466","LIED10CTRL/LLN0$Status"
"3308","0.001968150","ipcas_21:73:33","143","0","2467","LIED10CTRL/LLN0$Status"
"3309","0.002041182","ipcas_21:73:33","143","0","2468","LIED10CTRL/LLN0$Status"
"3310","0.002200505","ipcas_21:73:33","143","0","2469","LIED10CTRL/LLN0$Status"
"3311","0.001828565","ipcas_21:73:33","143","0","2470","LIED10CTRL/LLN0$Status"
"3312","0.002094474","ipcas_21:73:33","143","0","2471","LIED10CTRL/LLN0$Status"
"3313","0.001905620","ipcas_21:73:33","143","0","2472","LIED10CTRL/LLN0$Status"
"3314","0.001973104","ipcas_21:73:33","143","0","2473","LIED10CTRL/LLN0$Status"
"3315","0.001981906","ipcas_21:73:33","143","0","2474","LIED10CTRL/LLN0$Status"
"3316","0.002077695","ipcas_21:73:33","143","0","2475","LIED10CTRL/LLN0$Status"
"3319","0.001993886","ipcas_21:73:33","143","0","2476","LIED10CTRL/LLN0$Status"
