Length,stNum,sqNum,heartbeat,dif_stNum,dif_sqNum,Circuit breaker Open/Close Status,I-high VT,I-high VT- Tran,I-low VT- Tran,I-amongst-feeders,Label
144,1,152,1.0455629240000237,0.0,1.0,0,310.6666666666667,258.27777777777777,918.0,305.3333333333333,0
144,1,309,1.0602062570000044,0.0,1.0,0,307.8333333333333,258.5,926.0,308.8333333333333,0
149,1,21,1.0365873459999977,0.0,1.0,1,312.0,258.38888888888886,922.6666666666666,306.3333333333333,0
147,1,376,1.0511484130000213,0.0,1.0,1,310.1666666666667,258.0,926.0,310.6666666666667,0
146,1,51,1.041139538000003,0.0,1.0,1,309.1666666666667,257.27777777777777,922.3333333333334,309.0,0
199,1,329,1.052926408000019,0.0,1.0,1,307.6666666666667,258.27777777777777,920.6666666666666,307.5,0
199,1,386,1.051499777999993,0.0,1.0,1,309.8333333333333,256.94444444444446,923.0,306.0,0
204,1,284,1.0652272270000367,0.0,1.0,1,310.5,258.5,923.0,305.5,0
192,1,273,1.0661669510000138,0.0,1.0,0,308.3333333333333,258.0,922.3333333333334,312.0,0
150,1,270,1.0638926010000205,0.0,1.0,1,310.0,256.72222222222223,920.6666666666666,307.5,0
146,1,114,1.0557198529999994,0.0,1.0,1,310.5,256.72222222222223,926.6666666666666,307.1666666666667,0
146,1,104,1.0547301530000084,0.0,1.0,1,307.1666666666667,256.05555555555554,926.0,308.1666666666667,0
146,1,75,1.0424523249999993,0.0,1.0,1,308.5,258.5555555555556,924.3333333333334,311.8333333333333,0
147,1,368,1.0467554140000177,0.0,1.0,1,308.0,258.1666666666667,919.3333333333334,306.8333333333333,0
201,1,422,1.0646825700000022,0.0,1.0,1,307.1666666666667,258.77777777777777,919.3333333333334,308.1666666666667,0
150,1,319,1.0300639619999856,0.0,1.0,1,309.5,259.5,918.6666666666666,305.6666666666667,0
204,1,259,1.0480567679999808,0.0,1.0,1,310.5,257.27777777777777,923.0,306.5,0
150,1,147,1.0275988989999971,0.0,1.0,1,310.3333333333333,258.4444444444444,924.0,305.6666666666667,0
147,1,284,1.061093819000007,0.0,1.0,1,310.5,258.5,923.0,305.5,0
153,1,332,1.0694984940000154,0.0,1.0,0,310.3333333333333,258.38888888888886,920.6666666666666,306.0,0
193,1,422,1.0850325570000336,0.0,1.0,1,307.1666666666667,258.77777777777777,919.3333333333334,308.1666666666667,0
147,1,566,1.046566093000024,0.0,1.0,1,312.1666666666667,257.1666666666667,922.0,308.5,0
193,1,146,1.04868806799999,0.0,1.0,1,309.0,258.3888888888889,921.3333333333334,310.6666666666667,0
147,1,524,1.0487247449999586,0.0,1.0,1,309.1666666666667,259.0,921.0,309.8333333333333,0
146,1,86,1.056768211000005,0.0,1.0,1,311.0,258.5555555555556,923.0,310.3333333333333,0
149,1,56,1.0554117650000023,0.0,1.0,1,310.0,259.0,926.6666666666666,309.0,0
201,1,597,1.0392927220000274,0.0,1.0,1,307.8333333333333,257.22222222222223,922.3333333333334,306.6666666666667,0
201,1,250,1.0617449499999907,0.0,1.0,1,310.6666666666667,258.1666666666667,925.0,309.8333333333333,0
147,1,402,1.071799134999992,0.0,1.0,1,310.1666666666667,258.1111111111111,928.0,311.5,0
144,1,595,2.2286843860000545,0.0,1.0,0,308.3333333333333,258.4444444444444,930.0,305.6666666666667,0
147,1,419,1.0397411700000134,0.0,1.0,1,309.5,256.0,925.6666666666666,306.1666666666667,0
147,1,457,1.0261010830000146,0.0,1.0,1,309.8333333333333,257.4444444444445,924.0,309.3333333333333,0
150,1,212,1.0788324559999865,0.0,1.0,1,311.3333333333333,258.6666666666667,923.0,311.8333333333333,0
147,1,300,1.0420542510000246,0.0,1.0,1,310.5,256.5,916.3333333333334,307.6666666666667,0
167,1,441,1.054684313999985,0.0,1.0,0,310.1666666666667,256.77777777777777,925.3333333333334,308.1666666666667,0
207,1,401,1.0247987129999956,0.0,1.0,1,307.3333333333333,258.0,926.3333333333334,310.1666666666667,0
150,1,534,1.0225430869999173,0.0,1.0,1,309.8333333333333,258.88888888888886,923.6666666666666,308.3333333333333,0
147,1,208,1.0425753420000206,0.0,1.0,1,309.5,260.1666666666667,921.3333333333334,309.0,0
147,1,220,1.0535804830000188,0.0,1.0,1,307.8333333333333,257.4444444444444,925.3333333333334,308.0,0
166,1,7,1.038398031999999,0.0,1.0,0,310.5,258.4444444444444,921.6666666666666,311.8333333333333,0
204,1,395,1.065581297000051,0.0,1.0,1,310.1666666666667,257.5,922.0,307.6666666666667,0
153,1,374,1.0600056850000217,0.0,1.0,0,309.6666666666667,257.77777777777777,922.0,305.5,0
150,1,263,1.0586206199999992,0.0,1.0,1,311.5,258.72222222222223,923.0,306.3333333333333,0
147,1,405,1.035823473999983,0.0,1.0,1,311.0,258.5,924.3333333333334,305.1666666666667,0
150,1,483,1.0297542710000016,0.0,1.0,1,309.8333333333333,258.6111111111111,925.6666666666666,310.0,0
150,1,479,1.0390007969999715,0.0,1.0,1,310.1666666666667,257.8333333333333,919.3333333333334,307.5,0
166,1,79,1.044548797999994,0.0,1.0,0,309.3333333333333,257.7777777777778,925.0,306.6666666666667,0
192,1,163,1.0272898659999896,0.0,1.0,0,311.1666666666667,256.49999999999994,915.0,309.6666666666667,0
150,1,593,1.0185916680001128,0.0,1.0,1,308.3333333333333,256.77777777777777,922.6666666666666,307.5,0
146,1,45,1.058901567999996,0.0,1.0,1,310.1666666666667,258.3333333333333,918.3333333333334,307.8333333333333,0
150,1,531,1.041523481000013,0.0,1.0,1,312.0,259.22222222222223,924.0,306.5,0
149,1,44,1.0757935040000035,0.0,1.0,1,309.5,259.61111111111114,930.0,308.0,0
199,1,447,1.0276377700000126,0.0,1.0,1,312.5,257.9444444444444,923.0,308.8333333333333,0
150,1,533,1.028819504000012,0.0,1.0,1,310.5,258.27777777777777,918.0,305.5,0
198,1,37,1.006446621000002,0.0,1.0,1,310.1666666666667,258.11111111111114,920.6666666666666,309.5,0
147,1,405,1.0497180630000005,0.0,1.0,1,311.0,258.5,924.3333333333334,305.1666666666667,0
150,1,348,1.0601735419999727,0.0,1.0,1,309.5,258.3333333333333,932.6666666666666,307.8333333333333,0
132,1,184,0.9953509670000074,0.0,1.0,0,309.1666666666667,258.6666666666667,917.0,307.8333333333333,0
201,1,344,1.0770371899999986,0.0,1.0,1,309.8333333333333,258.3888888888889,925.6666666666666,306.8333333333333,0
199,1,394,1.0957151190000332,0.0,1.0,1,307.6666666666667,256.94444444444446,923.0,310.8333333333333,0
146,1,113,1.0504382339999978,0.0,1.0,1,310.8333333333333,258.3333333333333,925.6666666666666,308.0,0
201,1,514,1.045457643000077,0.0,1.0,1,310.6666666666667,257.5,926.6666666666666,308.1666666666667,0
146,1,103,1.0405991510000092,0.0,1.0,1,312.1666666666667,258.0555555555556,920.0,307.5,0
149,1,14,1.0651534389999997,0.0,1.0,1,311.0,259.1666666666667,925.6666666666666,309.0,0
204,1,355,1.0727492160000338,0.0,1.0,1,309.3333333333333,257.0,924.0,311.8333333333333,0
147,1,483,1.0453008199999658,0.0,1.0,1,309.8333333333333,258.6111111111111,925.6666666666666,310.0,0
147,1,245,1.0885107229999562,0.0,1.0,1,309.3333333333333,258.11111111111114,918.6666666666666,309.1666666666667,0
207,1,335,1.0585585579999588,0.0,1.0,1,310.5,257.3888888888889,919.6666666666666,308.6666666666667,0
150,1,232,1.0361060289999957,0.0,1.0,1,307.3333333333333,257.0,930.0,308.8333333333333,0
147,1,197,1.0375581780000118,0.0,1.0,1,309.8333333333333,257.3333333333333,921.6666666666666,307.0,0
147,1,278,1.0570600970000328,0.0,1.0,1,309.5,258.3888888888889,918.3333333333334,308.5,0
150,1,176,1.0608422749999988,0.0,1.0,1,312.3333333333333,258.1666666666667,921.3333333333334,305.5,0
199,1,361,1.016017602999966,0.0,1.0,1,309.3333333333333,257.72222222222223,926.0,310.3333333333333,0
147,1,297,1.0237392340000042,0.0,1.0,1,309.5,258.3333333333333,924.0,307.8333333333333,0
153,1,191,1.0550325020000173,0.0,1.0,0,310.3333333333333,257.72222222222223,923.6666666666666,310.1666666666667,0
201,1,513,1.0712670849999313,0.0,1.0,1,311.1666666666667,258.6666666666667,918.0,309.0,0
147,1,537,1.0472580240000298,0.0,1.0,1,313.0,257.5,922.3333333333334,306.0,0
150,1,369,1.069784549000019,0.0,1.0,1,310.5,257.9444444444444,916.0,307.1666666666667,0
149,1,23,1.0592396929999983,0.0,1.0,1,311.8333333333333,257.1666666666667,919.6666666666666,309.3333333333333,0
147,1,254,1.0394797050000193,0.0,1.0,1,308.1666666666667,259.6666666666667,929.0,307.5,0
150,1,232,1.0361076099999875,0.0,1.0,1,307.3333333333333,257.0,930.0,308.8333333333333,0
132,1,204,1.0493561699999816,0.0,1.0,0,310.1666666666667,257.0555555555556,919.0,307.1666666666667,0
147,1,161,1.045088961999994,0.0,1.0,1,308.5,257.6666666666667,921.3333333333334,309.5,0
147,1,472,1.0166833650000058,0.0,1.0,1,310.0,258.3888888888889,926.0,308.8333333333333,0
150,1,129,1.082397364000002,0.0,1.0,1,310.6666666666667,257.5555555555556,924.6666666666666,306.6666666666667,0
150,1,214,1.0463894990000142,0.0,1.0,1,309.5,256.77777777777777,924.6666666666666,306.1666666666667,0
150,1,206,1.0824219400000177,0.0,1.0,1,309.6666666666667,258.22222222222223,926.3333333333334,309.1666666666667,0
147,1,413,1.0392399799999907,0.0,1.0,1,310.0,257.11111111111114,923.6666666666666,308.6666666666667,0
149,1,45,1.0612262550000011,0.0,1.0,1,310.1666666666667,258.3333333333333,918.3333333333334,307.8333333333333,0
150,1,378,1.0779807630000278,0.0,1.0,1,310.5,258.5555555555556,925.6666666666666,308.5,0
207,1,155,1.0611340990000144,0.0,1.0,1,310.6666666666667,258.3333333333333,928.0,307.8333333333333,0
150,1,504,1.0366557259999354,0.0,1.0,1,309.3333333333333,257.72222222222223,926.3333333333334,305.8333333333333,0
198,1,64,1.049335666999994,0.0,1.0,1,308.5,257.5555555555556,924.6666666666666,308.5,0
146,1,94,1.0520787380000058,0.0,1.0,1,309.3333333333333,256.72222222222223,920.3333333333334,310.0,0
204,1,141,1.07634004800002,0.0,1.0,1,310.6666666666667,259.7222222222222,921.0,309.5,0
147,1,129,1.0353239279999968,0.0,1.0,1,310.6666666666667,257.5555555555556,924.6666666666666,306.6666666666667,0
192,1,347,1.053548520999982,0.0,1.0,0,309.6666666666667,257.6111111111111,928.6666666666666,309.3333333333333,0
150,1,218,1.076088591000001,0.0,1.0,1,310.0,258.0555555555556,925.3333333333334,306.6666666666667,0
146,1,28,1.0463329210000012,0.0,1.0,1,312.1666666666667,259.0,926.6666666666666,308.6666666666667,0
199,1,130,1.057045847000012,0.0,1.0,1,311.8333333333333,257.6666666666667,928.6666666666666,307.8333333333333,0
204,1,226,1.0434510829999797,0.0,1.0,1,311.1666666666667,256.55555555555554,927.3333333333334,305.3333333333333,0
147,1,288,1.0525103589999958,0.0,1.0,1,309.0,259.11111111111114,923.0,307.3333333333333,0
149,1,54,1.0553944360000005,0.0,1.0,1,311.8333333333333,256.88888888888886,915.6666666666666,309.3333333333333,0
198,1,115,1.058605485000001,0.0,1.0,1,308.3333333333333,259.8888888888889,924.0,308.3333333333333,0
204,1,390,1.094093154999996,0.0,1.0,1,311.0,257.9444444444444,927.6666666666666,307.8333333333333,0
150,1,367,1.040092766999976,0.0,1.0,1,313.6666666666667,256.4444444444445,920.0,307.6666666666667,0
149,1,100,1.052437933000007,0.0,1.0,1,311.6666666666667,257.4444444444445,926.3333333333334,308.1666666666667,0
204,1,543,1.034174527999994,0.0,1.0,1,311.5,256.77777777777777,920.6666666666666,308.6666666666667,0
146,1,95,1.0478138129999903,0.0,1.0,1,312.3333333333333,255.66666666666663,926.3333333333334,305.6666666666667,0
150,1,587,1.0568968060000543,0.0,1.0,1,309.6666666666667,259.0555555555556,926.3333333333334,307.6666666666667,0
199,1,259,1.0448297479999835,0.0,1.0,1,310.5,257.27777777777777,923.0,306.5,0
147,1,488,1.0294825350000565,0.0,1.0,1,311.5,258.61111111111114,924.0,308.6666666666667,0
150,1,375,1.0571360940000432,0.0,1.0,1,310.1666666666667,258.0,924.6666666666666,307.8333333333333,0
150,1,596,1.07786269799999,0.0,1.0,1,309.0,257.77777777777777,923.6666666666666,309.3333333333333,0
147,1,406,1.0692998110000076,0.0,1.0,1,310.8333333333333,259.5555555555556,923.3333333333334,310.6666666666667,0
146,1,19,1.0493179260000003,0.0,1.0,1,311.6666666666667,258.72222222222223,924.3333333333334,306.8333333333333,0
147,1,273,1.0507511000000136,0.0,1.0,1,308.3333333333333,258.0,922.3333333333334,312.0,0
150,1,584,1.0461640659999605,0.0,1.0,1,311.5,258.6666666666667,931.3333333333334,307.1666666666667,0
150,1,155,1.0513134390000118,0.0,1.0,1,310.6666666666667,258.3333333333333,928.0,307.8333333333333,0
149,1,63,1.0740863620000027,0.0,1.0,1,311.0,258.0555555555555,922.6666666666666,308.5,0
147,1,444,1.0496248389999892,0.0,1.0,1,312.8333333333333,257.77777777777777,923.6666666666666,309.8333333333333,0
150,1,547,1.0446873860000778,0.0,1.0,1,310.0,258.27777777777777,923.3333333333334,307.6666666666667,0
204,1,379,1.060596973000031,0.0,1.0,1,310.6666666666667,259.6111111111111,927.0,309.3333333333333,0
147,1,591,1.0457921219999662,0.0,1.0,1,306.5,257.27777777777777,926.6666666666666,308.1666666666667,0
150,1,158,1.0762260690000005,0.0,1.0,1,309.5,258.22222222222223,924.6666666666666,308.3333333333333,0
203,1,102,1.0645174080000004,0.0,1.0,1,310.0,258.44444444444446,927.3333333333334,308.8333333333333,0
199,1,363,1.085652092999965,0.0,1.0,1,312.8333333333333,259.0555555555556,922.6666666666666,307.0,0
147,1,408,1.0389738680000278,0.0,1.0,1,311.3333333333333,256.27777777777777,925.0,307.1666666666667,0
192,1,475,1.045898625999996,0.0,1.0,0,310.0,257.1666666666667,924.6666666666666,308.3333333333333,0
150,1,383,1.0698964850000152,0.0,1.0,1,309.1666666666667,258.6111111111111,922.3333333333334,308.8333333333333,0
147,1,464,1.0694334380000328,0.0,1.0,1,308.0,258.5555555555556,924.0,308.1666666666667,0
147,1,234,1.0995080710000025,0.0,1.0,1,309.5,257.94444444444446,927.0,311.6666666666667,0
201,1,478,1.046322800999974,0.0,1.0,1,310.1666666666667,258.6111111111111,926.3333333333334,308.6666666666667,0
201,1,150,1.0463141999999834,0.0,1.0,1,312.0,258.77777777777777,923.0,308.6666666666667,0
147,1,190,1.0415162400000213,0.0,1.0,1,309.6666666666667,257.61111111111114,920.3333333333334,309.8333333333333,0
150,1,192,1.0457046260000027,0.0,1.0,1,311.6666666666667,257.3333333333333,919.0,309.6666666666667,0
204,1,572,1.0452584149999211,0.0,1.0,1,310.8333333333333,256.3888888888889,924.3333333333334,311.1666666666667,0
147,1,273,1.0699870360000432,0.0,1.0,1,308.3333333333333,258.0,922.3333333333334,312.0,0
150,1,489,1.0614231340000515,0.0,1.0,1,312.3333333333333,256.72222222222223,924.6666666666666,308.0,0
201,1,409,1.0563732250000155,0.0,1.0,1,311.5,259.27777777777777,921.6666666666666,308.0,0
147,1,240,1.0570513339999934,0.0,1.0,1,309.0,256.1111111111111,931.0,308.5,0
150,1,265,1.0414431020000166,0.0,1.0,1,309.8333333333333,257.8333333333333,924.6666666666666,308.1666666666667,0
198,1,79,1.0486621319999898,0.0,1.0,1,309.3333333333333,257.7777777777778,925.0,306.6666666666667,0
150,1,157,1.0711424129999898,0.0,1.0,1,310.1666666666667,257.11111111111114,926.3333333333334,306.8333333333333,0
150,1,583,1.0260593560000189,0.0,1.0,1,308.5,258.5555555555556,922.6666666666666,307.1666666666667,0
147,1,598,1.049337486000013,0.0,1.0,1,313.0,258.27777777777777,922.3333333333334,306.8333333333333,0
204,1,405,1.0505621089999977,0.0,1.0,1,311.0,258.5,924.3333333333334,305.1666666666667,0
201,1,572,1.0394769880000467,0.0,1.0,1,310.8333333333333,256.3888888888889,924.3333333333334,311.1666666666667,0
199,1,365,1.0605449850000357,0.0,1.0,1,310.3333333333333,255.38888888888889,928.6666666666666,305.0,0
199,1,281,1.0467224039999792,0.0,1.0,1,310.3333333333333,259.05555555555554,925.0,308.3333333333333,0
147,1,251,1.0745132149999677,0.0,1.0,1,309.0,257.6666666666667,920.6666666666666,308.5,0
199,1,273,1.0519510920000243,0.0,1.0,1,308.3333333333333,258.0,922.3333333333334,312.0,0
200,1,88,1.0614409169999988,0.0,1.0,1,310.8333333333333,257.27777777777777,917.3333333333334,307.8333333333333,0
204,1,444,1.3028339289999735,0.0,1.0,1,312.8333333333333,257.77777777777777,923.6666666666666,309.8333333333333,0
204,1,388,1.077140859999986,0.0,1.0,1,311.0,257.3333333333333,927.3333333333334,305.6666666666667,0
199,1,344,1.0427886829999693,0.0,1.0,1,309.8333333333333,258.3888888888889,925.6666666666666,306.8333333333333,0
192,1,415,1.0512343679999958,0.0,1.0,0,312.1666666666667,257.61111111111114,925.0,308.1666666666667,0
150,1,581,1.0440383740000243,0.0,1.0,1,309.1666666666667,257.6666666666667,926.3333333333334,305.1666666666667,0
149,1,30,1.019895513999998,0.0,1.0,1,310.1666666666667,258.27777777777777,919.6666666666666,309.3333333333333,0
149,1,48,1.0543254449999964,0.0,1.0,1,310.3333333333333,259.0,923.6666666666666,308.0,0
150,1,152,1.048892139000003,0.0,1.0,1,310.6666666666667,258.27777777777777,918.0,305.3333333333333,0
144,1,574,1.0569807269999956,0.0,1.0,0,308.0,257.9444444444444,923.6666666666666,306.1666666666667,0
150,1,184,0.9953429610000056,0.0,1.0,1,309.1666666666667,258.6666666666667,917.0,307.8333333333333,0
207,1,252,1.065471577999972,0.0,1.0,1,310.6666666666667,258.22222222222223,924.0,304.3333333333333,0
150,1,264,1.0435158170000136,0.0,1.0,1,311.3333333333333,259.22222222222223,920.6666666666666,307.3333333333333,0
167,1,551,1.0560467020000033,0.0,1.0,0,309.1666666666667,258.5,924.0,308.0,0
207,1,449,1.0395798449999916,0.0,1.0,1,309.0,257.9444444444444,920.6666666666666,309.1666666666667,0
150,1,414,1.0611644479999995,0.0,1.0,1,311.6666666666667,258.5,919.3333333333334,309.3333333333333,0
147,1,216,1.055022938999997,0.0,1.0,1,311.1666666666667,258.5555555555556,923.3333333333334,306.6666666666667,0
150,1,461,1.0218968460000042,0.0,1.0,1,309.0,259.6666666666667,926.6666666666666,308.1666666666667,0
207,1,422,1.0611325990000182,0.0,1.0,1,307.1666666666667,258.77777777777777,919.3333333333334,308.1666666666667,0
132,1,529,1.0410838770000057,0.0,1.0,0,312.3333333333333,257.22222222222223,921.6666666666666,309.6666666666667,0
150,1,496,1.0298399819999986,0.0,1.0,1,311.6666666666667,258.3333333333333,929.6666666666666,308.8333333333333,0
147,1,308,1.0662646270000096,0.0,1.0,1,310.6666666666667,257.3333333333333,918.6666666666666,306.5,0
150,1,401,1.0245994930000393,0.0,1.0,1,307.3333333333333,258.0,926.3333333333334,310.1666666666667,0
199,1,309,1.0593564920000065,0.0,1.0,1,307.8333333333333,258.5,926.0,308.8333333333333,0
150,1,429,1.028819220999992,0.0,1.0,1,311.1666666666667,258.7222222222222,923.0,307.8333333333333,0
147,1,376,1.0419786110000473,0.0,1.0,1,310.1666666666667,258.0,926.0,310.6666666666667,0
147,1,232,1.0555682350000095,0.0,1.0,1,307.3333333333333,257.0,930.0,308.8333333333333,0
149,1,98,1.0585579739999955,0.0,1.0,1,309.6666666666667,257.8333333333333,930.3333333333334,308.1666666666667,0
146,1,89,1.0491092029999862,0.0,1.0,1,310.5,258.8333333333333,928.6666666666666,307.3333333333333,0
199,1,581,1.0362023430000136,0.0,1.0,1,309.1666666666667,257.6666666666667,926.3333333333334,305.1666666666667,0
200,1,118,1.0511125470000025,0.0,1.0,1,309.5,257.3333333333333,927.0,307.8333333333333,0
207,1,142,1.0301593389999937,0.0,1.0,1,311.1666666666667,257.5,923.3333333333334,306.3333333333333,0
150,1,598,1.0402824159999682,0.0,1.0,1,313.0,258.27777777777777,922.3333333333334,306.8333333333333,0
150,1,278,1.0556801239999911,0.0,1.0,1,309.5,258.3888888888889,918.3333333333334,308.5,0
199,1,266,1.0850931040000091,0.0,1.0,1,310.5,259.1111111111111,918.0,311.0,0
149,1,1,1.050145894,0.0,1.0,1,311.3333333333333,259.3333333333333,925.6666666666666,310.5,0
146,1,26,1.0568222509999998,0.0,1.0,1,308.8333333333333,257.4444444444445,923.3333333333334,308.0,0
152,1,74,1.0394416909999933,0.0,1.0,0,312.6666666666667,258.5,918.6666666666666,306.3333333333333,0
150,1,551,1.057450618999951,0.0,1.0,1,309.1666666666667,258.5,924.0,308.0,0
153,1,396,1.0488860169999723,0.0,1.0,0,309.8333333333333,258.4444444444445,924.3333333333334,308.0,0
150,1,285,1.067129585000032,0.0,1.0,1,310.6666666666667,257.3888888888889,926.0,306.0,0
146,1,125,1.0428678419999926,0.0,1.0,1,309.0,258.5,927.3333333333334,307.5,0
150,1,164,1.0658180660000198,0.0,1.0,1,309.6666666666667,257.3888888888889,925.3333333333334,310.8333333333333,0
147,1,182,1.071083310000006,0.0,1.0,1,311.6666666666667,258.5,929.0,309.1666666666667,0
150,1,546,1.061789593999947,0.0,1.0,1,311.0,257.0555555555555,926.6666666666666,309.8333333333333,0
199,1,192,1.0444275920000052,0.0,1.0,1,311.6666666666667,257.3333333333333,919.0,309.6666666666667,0
147,1,368,1.0577416450000214,0.0,1.0,1,308.0,258.1666666666667,919.3333333333334,306.8333333333333,0
144,1,505,1.080761536999944,0.0,1.0,0,308.3333333333333,256.6666666666667,927.0,308.0,0
150,1,206,1.091497822000008,0.0,1.0,1,309.6666666666667,258.22222222222223,926.3333333333334,309.1666666666667,0
147,1,235,1.0400410940000029,0.0,1.0,1,309.1666666666667,258.6666666666667,924.3333333333334,308.3333333333333,0
146,1,62,1.052372345000009,0.0,1.0,1,310.3333333333333,258.3333333333333,930.6666666666666,308.8333333333333,0
192,1,142,1.024694033000003,0.0,1.0,0,311.1666666666667,257.5,923.3333333333334,306.3333333333333,0
147,1,436,1.0412860010000031,0.0,1.0,1,308.5,258.5555555555556,929.3333333333334,307.6666666666667,0
207,1,478,1.0501638239999809,0.0,1.0,1,310.1666666666667,258.6111111111111,926.3333333333334,308.6666666666667,0
150,1,327,1.0444425160000037,0.0,1.0,1,311.1666666666667,258.38888888888886,925.0,309.1666666666667,0
147,1,559,1.0371867829999246,0.0,1.0,1,310.3333333333333,257.38888888888886,919.3333333333334,305.6666666666667,0
153,1,556,1.0378590580000946,0.0,1.0,0,311.1666666666667,259.77777777777777,917.0,306.3333333333333,0
146,1,116,1.0616788080000106,0.0,1.0,1,309.6666666666667,258.0555555555556,922.3333333333334,311.6666666666667,0
204,1,564,1.0421889030000102,0.0,1.0,1,310.6666666666667,258.6666666666667,918.0,310.3333333333333,0
199,1,258,1.0463317790000133,0.0,1.0,1,310.5,255.8888888888889,922.0,306.3333333333333,0
149,1,60,1.082573158999999,0.0,1.0,1,311.0,256.88888888888886,920.3333333333334,306.1666666666667,0
150,1,243,1.057573892999983,0.0,1.0,1,308.0,257.4444444444444,931.3333333333334,308.8333333333333,0
150,1,419,1.0453971279999903,0.0,1.0,1,309.5,256.0,925.6666666666666,306.1666666666667,0
147,1,589,1.0358339459999115,0.0,1.0,1,308.8333333333333,257.94444444444446,921.0,306.5,0
146,1,92,1.063050050000001,0.0,1.0,1,312.5,257.1666666666667,924.6666666666666,309.1666666666667,0
150,1,538,1.023883119000061,0.0,1.0,1,310.8333333333333,258.0,917.6666666666666,308.5,0
147,1,592,1.034296504999929,0.0,1.0,1,310.0,258.5555555555556,928.6666666666666,309.3333333333333,0
150,1,360,1.0510647019999624,0.0,1.0,1,309.8333333333333,259.3333333333333,920.6666666666666,310.6666666666667,0
204,1,432,1.0563178389999734,0.0,1.0,1,311.5,258.38888888888886,924.0,309.0,0
146,1,45,1.0640624569999986,0.0,1.0,1,310.1666666666667,258.3333333333333,918.3333333333334,307.8333333333333,0
150,1,344,1.0717814729999873,0.0,1.0,1,309.8333333333333,258.3888888888889,925.6666666666666,306.8333333333333,0
204,1,374,1.0805295799999612,0.0,1.0,1,309.6666666666667,257.77777777777777,922.0,305.5,0
203,1,121,1.0402637130000016,0.0,1.0,1,309.0,260.1666666666667,924.0,308.5,0
147,1,490,1.0303663880000613,0.0,1.0,1,310.1666666666667,256.3333333333333,924.0,308.1666666666667,0
147,1,564,1.0543987469999363,0.0,1.0,1,310.6666666666667,258.6666666666667,918.0,310.3333333333333,0
199,1,515,1.0481406979999974,0.0,1.0,1,307.0,258.4444444444445,922.0,308.3333333333333,0
149,1,102,1.0557527229999977,0.0,1.0,1,310.0,258.44444444444446,927.3333333333334,308.8333333333333,0
204,1,555,1.015041499000063,0.0,1.0,1,309.3333333333333,258.5555555555555,919.6666666666666,310.0,0
147,1,417,1.0400592160000317,0.0,1.0,1,311.5,258.1666666666667,924.6666666666666,307.6666666666667,0
193,1,490,1.013176640000097,0.0,1.0,1,310.1666666666667,256.3333333333333,924.0,308.1666666666667,0
198,1,85,1.0476450590000042,0.0,1.0,1,309.5,256.0,922.6666666666666,310.1666666666667,0
147,1,388,1.062673153999981,0.0,1.0,1,311.0,257.3333333333333,927.3333333333334,305.6666666666667,0
149,1,45,1.062137872000001,0.0,1.0,1,310.1666666666667,258.3333333333333,918.3333333333334,307.8333333333333,0
146,1,109,1.044631429000006,0.0,1.0,1,309.5,257.77777777777777,920.6666666666666,310.1666666666667,0
150,1,388,1.0719975009999985,0.0,1.0,1,311.0,257.3333333333333,927.3333333333334,305.6666666666667,0
147,1,401,1.0796669380000026,0.0,1.0,1,307.3333333333333,258.0,926.3333333333334,310.1666666666667,0
147,1,222,1.0559362619999888,0.0,1.0,1,309.0,256.4444444444444,921.0,305.8333333333333,0
204,1,388,1.0873458730000038,0.0,1.0,1,311.0,257.3333333333333,927.3333333333334,305.6666666666667,0
203,1,115,1.0658315069999986,0.0,1.0,1,308.3333333333333,259.8888888888889,924.0,308.3333333333333,0
192,1,298,1.0462004290000095,0.0,1.0,0,308.1666666666667,259.0,915.6666666666666,307.3333333333333,0
199,1,151,1.014220096999992,0.0,1.0,1,311.1666666666667,258.0,927.6666666666666,309.6666666666667,0
193,1,435,1.0449003489999882,0.0,1.0,1,312.3333333333333,258.4444444444445,925.3333333333334,305.1666666666667,0
203,1,100,1.0542871170000012,0.0,1.0,1,311.6666666666667,257.4444444444445,926.3333333333334,308.1666666666667,0
150,1,409,1.0494276150000132,0.0,1.0,1,311.5,259.27777777777777,921.6666666666666,308.0,0
147,1,319,1.0746335110000018,0.0,1.0,1,309.5,259.5,918.6666666666666,305.6666666666667,0
201,1,380,1.033443644999977,0.0,1.0,1,311.0,257.0555555555556,928.0,309.3333333333333,0
147,1,361,1.039818829000012,0.0,1.0,1,309.3333333333333,257.72222222222223,926.0,310.3333333333333,0
204,1,311,1.0827609020000182,0.0,1.0,1,307.5,256.77777777777777,923.6666666666666,306.0,0
204,1,403,1.055859048000002,0.0,1.0,1,309.5,259.0555555555555,921.6666666666666,309.6666666666667,0
147,1,193,1.0438940269999932,0.0,1.0,1,309.6666666666667,257.77777777777777,923.6666666666666,307.3333333333333,0
199,1,584,1.0487752249999858,0.0,1.0,1,311.5,258.6666666666667,931.3333333333334,307.1666666666667,0
150,1,298,1.049047540999993,0.0,1.0,1,308.1666666666667,259.0,915.6666666666666,307.3333333333333,0
149,1,0,1.064343333341124,0.0,1.0,1,310.5,258.3888888888889,926.0,309.5,0
146,1,101,1.078105635,0.0,1.0,1,312.1666666666667,257.55555555555554,926.3333333333334,310.0,0
150,1,141,1.0222472570000036,0.0,1.0,1,310.6666666666667,259.7222222222222,921.0,309.5,0
